,spy,oneq,iwm,dia
2016-02-09,647.79,255.84,300.33,299.08
2016-02-10,647.23,256.18,300.49,297.5
2016-02-11,638.81,256.15,297.22,292.66
2016-02-12,651.98,259.56,302.87,298.6
2016-02-15,651.98,259.56,302.87,298.6
2016-02-16,662.98,265.34,310.05,302.74
2016-02-17,673.81,272.03,314.91,307.84
2016-02-18,671.05,269.0,313.41,307.07
2016-02-19,670.74,269.76,314.98,306.68
2016-02-22,680.45,273.97,318.49,310.88
2016-02-23,671.86,270.03,315.57,307.53
2016-02-24,674.93,272.43,318.61,308.5
2016-02-25,683.1,274.82,321.53,312.57
2016-02-26,681.53,275.62,323.57,311.52
2016-02-29,676.19,273.22,322.12,309.04
2016-03-01,692.08,280.81,329.05,315.71
2016-03-02,695.19,282.06,332.44,316.41
2016-03-03,697.9,282.61,335.92,317.27
2016-03-04,700.19,282.96,337.77,318.52
2016-03-07,700.75,282.09,341.44,319.65
2016-03-08,693.1,278.69,333.19,317.77
2016-03-09,696.52,280.14,334.89,318.52
2016-03-10,697.08,279.24,332.16,318.6
2016-03-11,708.33,284.89,339.28,322.67
2016-03-14,707.42,285.54,338.4,323.0
2016-03-15,706.27,283.5,333.13,323.43
2016-03-16,710.35,286.24,335.48,324.99
2016-03-17,714.86,287.17,340.62,327.74
2016-03-18,717.65,287.83,343.7,329.85
2016-03-21,718.67,288.57,342.88,330.45
2016-03-22,718.28,289.75,342.47,329.87
2016-03-23,713.54,286.67,336.16,328.2
2016-03-24,713.23,286.21,337.17,328.44
2016-03-25,713.23,286.21,337.17,328.44
2016-03-28,713.65,286.31,337.58,328.78
2016-03-29,720.25,291.44,346.95,330.56
2016-03-30,723.41,292.11,346.98,332.1
2016-03-31,721.66,292.29,347.96,331.63
2016-04-01,726.57,294.58,349.5,333.66
2016-04-04,724.22,293.69,346.57,332.53
2016-04-05,716.98,290.59,342.64,330.09
2016-04-06,724.82,294.98,346.51,332.38
2016-04-07,716.14,295.03,341.82,329.1
2016-04-08,718.07,290.7,343.18,329.79
2016-04-11,716.39,290.11,342.11,329.38
2016-04-12,723.06,291.99,345.79,332.48
2016-04-13,730.37,296.66,353.24,335.91
2016-04-14,730.4,296.98,352.8,336.27
2016-04-15,729.59,296.71,353.68,335.71
2016-04-18,734.72,297.79,356.35,337.77
2016-04-19,737.04,297.2,356.64,338.79
2016-04-20,737.74,297.31,357.17,339.6
2016-04-21,733.77,297.01,355.38,337.62
2016-04-22,733.77,295.0,358.9,338.0
2016-04-25,732.51,293.96,356.35,337.32
2016-04-26,733.59,293.53,359.84,337.51
2016-04-27,735.1,292.06,361.1,338.66
2016-04-28,728.42,288.58,356.98,334.8
2016-04-29,724.5,286.79,353.77,333.66
2016-05-02,730.26,289.25,356.92,335.74
2016-05-03,723.9,285.98,351.07,333.11
2016-05-04,719.86,284.79,348.18,331.27
2016-05-05,719.72,283.55,346.79,331.5
2016-05-06,722.36,284.83,348.84,333.19
2016-05-09,722.95,285.61,349.84,332.51
2016-05-10,731.94,289.39,353.37,336.68
2016-05-11,725.1,286.62,348.99,333.11
2016-05-12,725.31,285.41,347.14,333.34
2016-05-13,718.99,284.3,344.84,329.69
2016-05-16,726.08,287.81,349.21,333.04
2016-05-17,719.31,284.27,343.68,329.84
2016-05-18,719.51,284.85,345.47,329.98
2016-05-19,717.02,283.33,342.69,328.19
2016-05-20,721.55,286.79,348.46,329.49
2016-05-23,720.57,287.38,348.05,329.53
2016-05-24,729.91,292.43,355.22,333.45
2016-05-25,734.86,294.84,357.3,336.13
2016-05-26,735.07,295.15,356.89,335.75
2016-05-27,738.23,296.51,360.44,336.54
2016-05-30,738.23,296.51,360.44,336.54
2016-05-31,736.82,297.92,361.7,334.94
2016-06-01,738.33,298.19,364.15,335.09
2016-06-02,740.58,299.46,366.95,336.13
2016-06-03,738.37,297.35,364.75,335.71
2016-06-06,742.13,298.94,368.68,337.82
2016-06-07,743.29,298.59,369.75,338.2
2016-06-08,745.71,299.32,372.49,339.48
2016-06-09,744.69,298.56,370.1,339.14
2016-06-10,737.63,294.66,365.07,336.94
2016-06-13,731.94,291.91,361.1,334.39
2016-06-14,730.5,290.87,360.07,333.36
2016-06-15,729.49,291.02,360.32,332.9
2016-06-16,731.66,291.68,360.29,334.58
2016-06-17,728.95,289.14,358.74,333.48
2016-06-20,733.65,291.26,362.64,335.9
2016-06-21,735.73,291.92,361.95,336.39
2016-06-22,734.53,290.72,360.54,335.46
2016-06-23,744.1,295.37,367.43,339.69
2016-06-24,716.99,284.71,353.99,328.26
2016-06-27,704.53,277.25,341.85,323.43
2016-06-28,717.23,282.7,347.14,328.38
2016-06-29,729.45,288.31,355.03,333.71
2016-06-30,739.38,291.56,361.64,338.16
2016-07-01,740.96,293.02,362.93,338.75
2016-07-04,740.96,293.02,362.93,338.75
2016-07-05,735.62,290.66,357.58,336.67
2016-07-06,740.04,293.37,360.16,338.13
2016-07-07,739.56,293.98,360.92,337.77
2016-07-08,750.59,298.94,369.33,342.51
2016-07-11,753.24,300.72,373.6,344.06
2016-07-12,758.71,302.89,378.6,346.46
2016-07-13,758.6,301.7,377.11,346.85
2016-07-14,762.84,303.49,377.49,349.42
2016-07-15,761.82,302.97,378.53,349.53
2016-07-18,763.86,304.99,379.17,349.9
2016-07-19,763.09,303.4,377.27,350.55
2016-07-20,766.25,307.05,379.74,351.23
2016-07-21,763.35,305.6,377.93,349.72
2016-07-22,766.79,307.34,380.75,350.72
2016-07-25,764.71,307.2,380.18,349.39
2016-07-26,765.06,307.62,382.01,349.0
2016-07-27,764.25,309.99,383.09,348.96
2016-07-28,765.13,310.57,382.11,348.58
2016-07-29,766.37,311.39,382.87,348.11
2016-08-01,765.73,312.21,383.18,347.62
2016-08-02,760.82,309.63,377.84,345.92
2016-08-03,763.05,311.04,380.91,346.65
2016-08-04,763.86,311.97,381.25,346.82
2016-08-05,770.11,315.0,386.76,350.24
2016-08-08,769.65,314.59,386.57,350.28
2016-08-09,770.11,315.48,386.98,350.42
2016-08-10,768.2,314.21,384.19,349.98
2016-08-11,771.77,315.88,386.03,352.21
2016-08-12,771.1,315.88,386.41,351.45
2016-08-15,773.32,317.89,390.24,352.63
2016-08-16,769.33,315.82,387.07,351.19
2016-08-17,770.78,315.6,385.93,351.83
2016-08-18,772.51,316.33,388.78,352.29
2016-08-19,771.38,316.52,388.78,351.6
2016-08-22,771.35,316.78,389.67,351.22
2016-08-23,772.9,318.1,392.39,351.56
2016-08-24,768.95,315.3,389.19,350.35
2016-08-25,768.42,314.7,389.95,349.8
2016-08-26,766.97,314.94,389.16,348.75
2016-08-29,770.75,316.47,391.18,350.67
2016-08-30,769.47,315.4,391.91,350.06
2016-08-31,767.29,315.33,389.7,348.98
2016-09-01,767.32,315.56,389.98,349.28
2016-09-02,770.78,317.09,393.75,350.73
2016-09-05,770.78,317.09,393.75,350.73
2016-09-06,773.11,318.65,394.12,351.6
2016-09-07,773.04,319.42,396.59,351.6
2016-09-08,771.27,317.96,395.8,350.65
2016-09-09,752.81,309.95,383.44,343.23
2016-09-12,763.62,315.17,388.78,347.77
2016-09-13,752.64,312.03,381.32,343.02
2016-09-14,752.36,312.97,381.38,342.32
2016-09-15,759.87,317.17,385.93,345.79
2016-09-16,756.95,317.14,385.37,344.02
2016-09-19,757.09,316.03,387.93,344.04
2016-09-20,757.13,317.46,386.28,344.17
2016-09-21,765.64,320.06,391.88,347.23
2016-09-22,770.47,322.89,397.51,349.13
2016-09-23,766.25,320.76,394.69,346.77
2016-09-26,760.04,317.69,390.79,343.6
2016-09-27,764.76,320.43,392.37,345.98
2016-09-28,768.55,321.19,395.38,348.07
2016-09-29,761.6,318.4,389.61,344.49
2016-09-30,767.35,321.23,393.89,347.46
2016-10-03,765.5,321.21,392.66,346.58
2016-10-04,761.6,320.26,390.72,344.99
2016-10-05,764.97,321.93,393.07,347.23
2016-10-06,765.5,320.89,392.66,346.96
2016-10-07,762.88,320.48,389.52,346.39
2016-10-10,766.85,322.82,394.18,348.11
2016-10-11,757.16,317.46,386.98,344.46
2016-10-12,758.16,316.84,386.66,344.78
2016-10-13,755.67,315.44,383.46,343.77
2016-10-14,756.06,315.54,381.91,344.63
2016-10-17,753.44,314.46,381.46,343.54
2016-10-18,758.16,317.63,383.65,344.78
2016-10-19,760.18,317.61,385.27,345.98
2016-10-20,758.76,317.1,384.13,345.1
2016-10-21,759.12,318.38,383.94,344.84
2016-10-24,762.34,321.21,386.38,346.24
2016-10-25,759.79,319.68,383.49,345.33
2016-10-26,758.26,318.06,379.69,345.88
2016-10-27,756.24,315.09,375.34,345.43
2016-10-28,754.01,313.71,374.3,345.1
2016-10-31,754.04,314.55,375.79,344.74
2016-11-01,748.58,312.34,371.19,342.74
2016-11-02,744.07,308.66,366.46,341.28
2016-11-03,740.67,305.6,364.69,340.82
2016-11-04,739.85,305.26,367.03,340.06
2016-11-07,756.17,312.83,376.01,347.01
2016-11-08,759.58,314.84,376.99,348.95
2016-11-09,767.63,316.78,388.6,353.86
2016-11-10,769.55,315.29,394.81,357.99
2016-11-11,767.77,317.48,403.88,358.63
2016-11-14,768.37,316.58,409.56,359.2
2016-11-15,774.37,320.35,410.83,360.29
2016-11-16,772.92,320.43,410.8,359.6
2016-11-17,776.89,323.27,413.21,360.21
2016-11-18,775.15,323.01,415.39,359.63
2016-11-21,781.0,325.18,417.33,361.31
2016-11-22,782.53,325.84,421.13,362.6
2016-11-23,782.96,325.9,423.77,363.69
2016-11-24,782.96,325.9,423.77,363.69
2016-11-25,785.86,327.36,425.16,365.05
2016-11-28,782.18,325.24,419.64,364.05
2016-11-29,783.7,326.07,419.42,364.84
2016-11-30,781.82,323.13,417.36,365.24
2016-12-01,778.95,317.95,415.33,366.19
2016-12-02,779.34,318.69,415.11,365.89
2016-12-05,784.02,321.98,422.24,366.8
2016-12-06,786.5,322.88,426.81,367.32
2016-12-07,796.79,326.56,430.97,373.02
2016-12-08,798.74,327.9,437.75,374.55
2016-12-09,803.57,330.36,438.61,377.24
2016-12-12,802.64,328.67,433.98,377.98
2016-12-13,808.0,331.83,434.01,380.18
2016-12-14,801.33,329.82,428.59,378.1
2016-12-15,804.63,330.99,431.79,379.09
2016-12-16,803.07,331.14,431.0,379.02
2016-12-19,804.82,331.39,433.82,379.8
2016-12-20,807.92,332.66,437.5,381.37
2016-12-21,805.67,332.41,434.64,380.87
2016-12-22,804.28,330.3,430.91,380.51
2016-12-23,805.46,331.7,433.2,380.66
2016-12-26,805.46,331.7,433.2,380.66
2016-12-27,807.46,332.19,435.15,380.97
2016-12-28,800.78,330.15,430.69,378.81
2016-12-29,800.6,329.68,431.07,378.64
2016-12-30,797.68,326.48,429.41,377.72
2017-01-02,797.68,326.48,429.41,377.72
2017-01-03,803.78,328.8,431.55,379.46
2017-01-04,808.56,331.78,438.74,380.86
2017-01-05,807.92,332.76,433.68,380.09
2017-01-06,810.81,335.62,432.09,381.54
2017-01-09,808.13,336.65,429.26,380.11
2017-01-10,808.13,336.82,433.36,379.42
2017-01-11,810.42,336.99,434.13,381.2
2017-01-12,808.38,336.93,430.78,380.09
2017-01-13,810.24,338.29,433.9,379.99
2017-01-16,810.24,338.29,433.9,379.99
2017-01-17,807.38,336.25,428.01,378.83
2017-01-18,809.17,337.41,429.41,378.56
2017-01-19,806.17,336.65,425.91,377.28
2017-01-20,809.13,336.91,428.11,378.95
2017-01-23,807.03,336.7,426.33,378.6
2017-01-24,812.2,339.97,432.85,380.63
2017-01-25,819.23,343.27,436.93,383.66
2017-01-26,818.38,343.69,435.18,384.23
2017-01-27,817.09,343.69,433.68,384.06
2017-01-30,812.02,340.94,427.63,381.67
2017-01-31,811.95,341.02,430.62,379.71
2017-02-01,812.27,342.56,430.37,380.23
2017-02-02,812.81,342.07,429.29,380.19
2017-02-03,818.41,344.01,435.85,383.58
2017-02-06,816.95,343.79,432.57,383.39
2017-02-07,816.98,344.69,430.66,383.96
2017-02-08,818.05,345.14,429.89,383.83
2017-02-09,822.91,347.28,435.94,386.15
2017-02-10,826.16,348.9,439.25,388.1
2017-02-13,830.65,350.21,440.4,390.89
2017-02-14,833.97,351.34,441.87,392.75
2017-02-15,838.32,353.66,444.51,395.07
2017-02-16,837.61,352.82,443.27,395.26
2017-02-17,838.93,354.75,442.98,395.18
2017-02-20,838.93,354.75,442.98,395.18
2017-02-21,843.93,356.78,446.45,397.47
2017-02-22,843.18,356.2,444.48,398.2
2017-02-23,843.75,354.24,441.83,398.91
2017-02-24,844.82,354.5,441.52,399.12
2017-02-27,846.14,355.69,445.81,399.81
2017-02-28,843.85,354.35,438.94,399.21
2017-03-01,855.67,358.62,446.96,405.05
2017-03-02,850.28,356.36,441.83,402.88
2017-03-03,850.81,357.17,441.52,402.92
2017-03-06,848.28,356.04,438.49,402.09
2017-03-07,845.75,354.47,435.62,401.5
2017-03-08,844.18,355.12,432.76,400.42
2017-03-09,845.25,354.92,431.04,400.54
2017-03-10,848.21,356.54,432.95,401.46
2017-03-13,848.64,357.49,433.97,401.06
2017-03-14,845.39,356.18,431.9,400.29
2017-03-15,852.71,359.0,438.59,402.28
2017-03-16,851.03,358.56,439.16,402.02
2017-03-17,849.54,359.07,440.91,401.69
2017-03-20,848.61,359.16,438.65,401.6
2017-03-21,837.71,352.38,426.61,396.86
2017-03-22,839.68,353.98,426.71,396.97
2017-03-23,838.79,353.21,429.19,396.78
2017-03-24,838.18,353.81,429.5,395.71
2017-03-27,837.32,355.36,430.3,394.71
2017-03-28,843.41,357.4,433.65,397.63
2017-03-29,844.2,359.02,435.06,396.78
2017-03-30,846.89,359.64,438.35,398.03
2017-03-31,844.92,360.37,439.05,396.84
2017-04-03,843.45,359.35,434.42,396.67
2017-04-04,843.98,358.96,433.91,397.44
2017-04-05,841.48,356.92,428.99,396.69
2017-04-06,843.84,357.86,432.98,397.05
2017-04-07,842.98,357.85,432.79,396.92
2017-04-10,843.48,357.91,433.75,396.94
2017-04-11,842.48,356.75,437.2,396.82
2017-04-12,838.79,355.17,431.26,395.55
2017-04-13,833.34,353.78,427.04,393.05
2017-04-14,833.34,353.78,427.04,393.05
2017-04-17,840.72,356.39,432.05,396.51
2017-04-18,838.21,356.05,432.15,394.42
2017-04-19,836.67,356.8,433.65,392.05
2017-04-20,843.48,360.57,439.18,395.61
2017-04-21,840.79,359.86,438.19,395.09
2017-04-24,850.04,364.03,443.65,399.19
2017-04-25,854.99,366.78,447.96,403.62
2017-04-26,854.45,367.21,450.26,403.22
2017-04-27,855.17,368.14,450.13,403.39
2017-04-28,853.3,368.2,444.09,402.47
2017-05-01,855.45,371.0,446.65,402.16
2017-05-02,855.78,370.95,444.38,402.56
2017-05-03,854.74,369.06,441.64,402.74
2017-05-04,855.74,369.9,441.03,402.68
2017-05-05,859.11,371.43,443.87,403.79
2017-05-08,858.97,371.12,442.02,404.08
2017-05-09,858.18,372.54,441.83,403.51
2017-05-10,859.72,373.14,444.57,403.24
2017-05-11,857.96,372.6,441.48,402.85
2017-05-12,856.53,372.68,439.14,402.33
2017-05-15,861.26,374.46,442.56,404.1
2017-05-16,860.47,375.92,442.72,404.14
2017-05-17,845.2,366.0,430.78,397.44
2017-05-18,848.61,368.99,432.34,398.39
2017-05-19,854.13,370.62,434.42,401.12
2017-05-22,858.46,373.61,437.36,402.81
2017-05-23,860.36,374.1,438.79,403.72
2017-05-24,862.37,375.54,439.08,405.07
2017-05-25,866.49,378.15,439.37,406.54
2017-05-26,866.31,378.37,439.24,406.46
2017-05-29,866.31,378.37,439.24,406.46
2017-05-30,865.56,377.99,435.79,405.83
2017-05-31,865.35,377.9,435.34,405.42
2017-06-01,872.23,380.54,443.74,408.12
2017-06-02,875.13,384.27,446.62,409.11
2017-06-05,874.49,383.42,443.84,409.01
2017-06-06,871.69,382.37,443.42,408.07
2017-06-07,873.3,383.77,443.84,408.74
2017-06-08,873.73,385.16,449.91,409.01
2017-06-09,872.41,378.44,452.24,410.57
2017-06-12,872.23,375.48,451.5,410.05
2017-06-13,876.49,378.91,453.8,411.93
2017-06-14,875.38,377.84,451.12,412.83
2017-06-15,873.7,375.79,448.82,412.54
2017-06-16,873.89,375.01,447.7,413.05
2017-06-19,881.16,380.06,451.02,415.68
2017-06-20,875.22,377.17,446.46,414.68
2017-06-21,875.0,379.57,445.34,413.69
2017-06-22,874.61,380.02,447.03,413.38
2017-06-23,875.65,381.78,450.0,413.4
2017-06-26,876.23,380.59,450.55,413.65
2017-06-27,869.17,374.52,446.59,411.84
2017-06-28,876.95,379.51,453.42,414.37
2017-06-29,869.24,374.55,450.74,411.22
2017-06-30,870.86,374.19,450.03,412.44
2017-07-03,872.34,372.5,453.8,414.85
2017-07-04,872.34,372.5,453.8,414.85
2017-07-05,874.36,374.66,452.17,415.03
2017-07-06,866.36,370.94,446.3,412.24
2017-07-07,871.98,374.7,450.63,414.0
2017-07-10,872.92,376.38,448.67,413.89
2017-07-11,872.27,377.27,449.98,413.87
2017-07-12,878.82,381.36,453.45,416.28
2017-07-13,880.3,382.01,453.83,416.73
2017-07-14,884.4,384.42,454.6,418.28
2017-07-17,884.3,384.45,455.66,418.2
2017-07-18,884.76,386.34,454.47,417.19
2017-07-19,889.55,388.69,459.0,418.39
2017-07-20,889.95,389.53,459.32,418.14
2017-07-21,889.16,389.2,457.23,417.32
2017-07-24,888.94,390.94,457.87,416.47
2017-07-25,891.1,390.89,462.04,417.96
2017-07-26,891.14,391.23,459.48,419.8
2017-07-27,890.31,388.18,456.56,421.56
2017-07-28,889.27,388.44,455.34,422.14
2017-07-31,888.76,387.02,453.9,423.46
2017-08-01,890.74,387.67,454.76,424.76
2017-08-02,891.18,387.11,449.79,425.76
2017-08-03,889.45,386.34,447.55,426.09
2017-08-04,891.07,387.08,449.73,427.08
2017-08-07,892.72,389.0,450.46,427.62
2017-08-08,890.53,387.72,449.05,427.31
2017-08-09,890.49,386.48,445.17,426.94
2017-08-10,877.92,378.99,437.09,423.26
2017-08-11,879.22,381.4,437.73,423.46
2017-08-14,887.93,386.55,444.37,425.92
2017-08-15,887.83,386.45,440.71,426.28
2017-08-16,889.37,386.82,440.84,426.89
2017-08-17,875.51,379.69,432.79,421.73
2017-08-18,874.14,379.37,432.76,420.28
2017-08-21,874.82,379.09,432.47,420.69
2017-08-22,883.97,383.8,437.15,424.47
2017-08-23,880.8,382.57,436.45,422.98
2017-08-24,878.75,382.85,437.8,422.47
2017-08-25,880.8,382.25,439.05,423.21
2017-08-28,880.84,382.91,440.91,423.02
2017-08-29,881.85,384.56,441.0,424.28
2017-08-30,886.02,388.54,443.83,424.94
2017-08-31,891.36,392.24,448.19,426.08
2017-09-01,892.62,392.89,450.72,426.86
2017-09-04,892.62,392.89,450.72,426.86
2017-09-05,886.2,389.23,446.39,422.49
2017-09-06,889.23,390.09,447.32,423.62
2017-09-07,889.12,390.13,446.2,423.35
2017-09-08,888.08,388.27,446.55,423.6
2017-09-11,897.55,392.24,451.23,428.49
2017-09-12,900.58,393.48,453.99,429.77
2017-09-13,901.01,393.79,455.34,430.43
2017-09-14,900.72,392.25,454.92,431.52
2017-09-15,901.92,393.15,456.78,432.66
2017-09-18,903.84,393.67,459.9,434.04
2017-09-19,904.75,394.16,459.9,434.86
2017-09-20,905.07,394.01,461.37,435.48
2017-09-21,902.65,392.19,460.89,434.64
2017-09-22,902.83,391.38,462.85,434.12
2017-09-25,900.98,388.7,463.49,433.38
2017-09-26,901.53,389.23,464.96,433.13
2017-09-27,905.04,393.81,474.06,433.96
2017-09-28,906.12,393.73,475.31,434.9
2017-09-29,909.31,396.13,476.44,435.32
2017-10-02,913.25,397.59,482.29,438.09
2017-10-03,915.21,398.34,483.35,440.03
2017-10-04,916.29,398.76,481.81,440.36
2017-10-05,921.72,401.8,483.12,442.75
2017-10-06,920.67,401.99,482.45,442.58
2017-10-09,919.15,401.27,480.46,442.54
2017-10-10,921.58,401.71,481.84,443.96
2017-10-11,923.03,402.76,481.48,444.64
2017-10-12,921.65,402.22,481.13,444.1
2017-10-13,922.77,403.09,480.26,444.87
2017-10-16,924.0,404.02,479.84,446.27
2017-10-17,924.65,404.28,478.46,447.05
2017-10-18,925.56,404.41,480.75,450.18
2017-10-19,925.81,402.84,480.01,450.55
2017-10-20,930.59,404.56,482.22,453.79
2017-10-23,926.97,402.17,478.62,452.85
2017-10-24,928.6,402.7,479.62,456.05
2017-10-25,924.0,400.64,477.3,453.85
2017-10-26,925.2,400.56,478.3,455.19
2017-10-27,932.76,408.99,481.61,455.81
2017-10-30,929.29,409.07,476.53,454.18
2017-10-31,930.73,410.76,479.91,454.76
2017-11-01,931.97,410.11,476.73,455.85
2017-11-02,932.33,410.18,478.14,457.35
2017-11-03,935.44,412.99,477.82,457.78
2017-11-06,936.89,414.67,478.37,458.23
2017-11-07,936.24,413.27,472.64,458.24
2017-11-08,937.83,414.56,473.29,458.32
2017-11-09,934.43,412.36,471.61,456.88
2017-11-10,934.14,412.33,471.26,456.32
2017-11-13,935.01,412.78,471.39,456.77
2017-11-14,932.83,411.88,470.1,456.03
2017-11-15,928.16,409.84,468.24,453.46
2017-11-16,936.06,415.1,475.12,457.25
2017-11-17,933.3,414.56,477.3,455.39
2017-11-20,934.9,414.97,480.78,456.87
2017-11-21,941.01,419.27,485.79,459.95
2017-11-22,940.18,419.98,485.15,458.86
2017-11-23,940.18,419.98,485.15,458.86
2017-11-24,942.35,420.96,485.34,459.45
2017-11-27,941.88,420.6,483.86,459.95
2017-11-28,951.44,422.43,491.48,465.05
2017-11-29,950.86,417.32,493.12,467.15
2017-11-30,959.18,420.29,494.02,473.83
2017-12-01,957.19,418.54,492.0,473.06
2017-12-04,956.03,414.41,490.17,474.35
2017-12-05,952.6,413.82,485.28,472.21
2017-12-06,952.78,414.17,483.0,471.44
2017-12-07,955.78,416.49,486.37,472.89
2017-12-08,960.99,418.16,486.82,475.35
2017-12-11,963.89,420.4,486.63,476.42
2017-12-12,965.59,419.89,485.12,478.9
2017-12-13,965.48,420.8,488.01,480.58
2017-12-14,961.54,419.64,482.61,479.15
2017-12-15,969.5,423.69,489.49,481.57
2017-12-18,975.65,427.82,496.11,484.58
2017-12-19,971.9,425.95,492.19,483.82
2017-12-20,971.4,425.5,493.16,483.18
2017-12-21,973.4,426.1,495.31,484.33
2017-12-22,973.14,425.68,494.4,483.82
2017-12-25,973.14,425.68,494.4,483.82
2017-12-26,971.98,423.89,494.69,483.53
2017-12-27,972.45,424.03,494.21,483.98
2017-12-28,974.45,424.73,496.15,485.25
2017-12-29,970.78,422.08,492.05,483.78
2018-01-01,970.78,422.08,492.05,483.78
2018-01-02,977.73,428.13,496.7,485.03
2018-01-03,983.91,431.74,497.21,486.85
2018-01-04,988.06,432.72,498.54,490.08
2018-01-05,994.64,436.28,499.57,494.23
2018-01-08,996.46,437.67,500.34,493.97
2018-01-09,998.72,437.81,499.67,496.38
2018-01-10,997.19,437.14,499.73,495.99
2018-01-11,1004.46,440.75,508.31,499.88
2018-01-12,1011.01,443.62,510.44,504.38
2018-01-15,1011.01,443.62,510.44,504.38
2018-01-16,1007.55,441.53,503.93,504.18
2018-01-17,1017.16,446.15,508.7,510.57
2018-01-18,1015.45,445.94,505.22,508.78
2018-01-19,1020.07,447.76,511.86,509.8
2018-01-22,1028.36,452.79,514.61,512.62
2018-01-23,1030.55,456.07,516.25,512.4
2018-01-24,1030.15,453.46,513.06,513.77
2018-01-25,1030.58,452.99,513.25,516.08
2018-01-26,1042.51,458.5,515.09,520.31
2018-01-29,1035.6,456.46,512.19,516.88
2018-01-30,1024.98,452.44,507.28,509.96
2018-01-31,1025.49,453.04,504.64,511.56
2018-02-01,1024.33,451.79,506.22,511.91
2018-02-02,1002.03,442.15,496.47,498.82
2018-02-05,960.12,425.9,477.4,476.01
2018-02-06,979.03,434.4,483.11,487.14
2018-02-07,973.72,430.54,483.59,486.75
2018-02-08,937.2,413.68,469.39,467.01
2018-02-09,951.28,419.44,473.68,473.58
2018-02-12,965.25,426.48,478.17,481.68
2018-02-13,967.65,428.19,479.2,482.46
2018-02-14,980.71,436.61,487.82,487.81
2018-02-15,993.22,443.6,493.15,494.07
2018-02-16,993.51,442.87,494.89,494.27
2018-02-19,993.51,442.87,494.89,494.27
2018-02-20,987.29,442.37,490.82,489.15
2018-02-21,982.38,440.83,491.34,485.96
2018-02-22,983.65,440.53,490.56,489.43
2018-02-23,999.33,447.98,496.95,496.14
2018-02-26,1010.94,453.16,500.21,504.0
2018-02-27,998.31,448.07,493.02,498.2
2018-02-28,988.2,444.61,485.24,490.82
2018-03-01,973.83,438.9,483.95,482.54
2018-03-02,978.85,443.35,491.69,481.31
2018-03-05,990.17,447.85,496.08,488.15
2018-03-06,992.68,450.45,501.44,488.15
2018-03-07,992.31,451.9,505.86,486.72
2018-03-08,997.11,453.69,504.83,488.74
2018-03-09,1014.47,461.6,512.9,497.41
2018-03-12,1013.19,463.72,513.8,494.27
2018-03-13,1006.65,459.12,511.41,490.86
2018-03-14,1001.48,458.47,508.99,486.27
2018-03-15,1000.39,457.32,506.44,488.47
2018-03-16,1001.47,457.25,509.28,489.55
2018-03-19,987.92,448.94,504.38,483.28
2018-03-20,989.6,449.76,504.25,485.62
2018-03-21,987.7,448.91,507.18,484.68
2018-03-22,963.01,437.53,496.09,470.41
2018-03-23,942.48,427.55,485.41,462.1
2018-03-26,968.27,440.91,496.03,475.25
2018-03-27,951.8,428.35,486.42,468.31
2018-03-28,948.98,424.59,486.26,468.29
2018-03-29,961.11,431.68,491.17,474.42
2018-03-30,961.11,431.68,491.17,474.42
2018-04-02,940.36,420.05,479.2,464.1
2018-04-03,952.42,424.73,486.06,471.96
2018-04-04,962.61,431.78,492.24,476.5
2018-04-05,970.2,433.79,496.32,481.32
2018-04-06,948.58,423.26,486.42,469.96
2018-04-09,953.26,425.17,487.0,471.14
2018-04-10,968.41,434.05,496.19,479.55
2018-04-11,963.34,432.45,497.25,475.36
2018-04-12,971.26,437.06,500.65,481.12
2018-04-13,968.41,435.04,498.03,478.7
2018-04-16,976.38,438.03,502.63,482.71
2018-04-17,986.82,445.55,508.09,487.0
2018-04-18,987.55,446.61,509.45,486.17
2018-04-19,982.07,443.53,505.92,484.58
2018-04-20,973.75,437.42,503.21,480.73
2018-04-23,973.6,436.33,502.46,480.48
2018-04-24,960.49,429.03,499.58,472.1
2018-04-25,962.86,428.94,498.84,473.3
2018-04-26,972.65,435.64,501.14,478.06
2018-04-27,973.56,435.16,500.43,477.72
2018-04-30,966.08,432.93,495.99,474.95
2018-05-01,967.79,436.15,498.42,473.42
2018-05-02,961.29,434.1,500.3,470.17
2018-05-03,959.17,433.35,497.58,470.15
2018-05-04,971.59,440.74,503.79,476.88
2018-05-07,974.88,444.59,508.06,478.65
2018-05-08,974.88,444.3,510.58,478.65
2018-05-09,984.3,448.6,513.33,482.54
2018-05-10,993.51,453.12,516.08,486.59
2018-05-11,996.54,452.8,517.09,488.72
2018-05-14,997.01,453.81,515.11,490.15
2018-05-15,990.15,450.05,515.21,486.3
2018-05-16,994.31,452.97,520.58,487.6
2018-05-17,993.47,452.34,522.97,487.14
2018-05-18,990.99,450.58,523.65,487.06
2018-05-21,998.44,452.87,527.11,492.86
2018-05-22,995.66,452.16,523.3,489.39
2018-05-23,998.4,454.84,523.98,490.27
2018-05-24,996.35,454.81,524.17,488.85
2018-05-25,993.98,455.35,523.23,487.79
2018-05-28,993.98,455.35,523.23,487.79
2018-05-29,982.55,453.23,522.52,480.06
2018-05-30,995.66,457.28,530.8,486.47
2018-05-31,989.56,456.09,526.56,481.5
2018-06-01,999.28,462.59,530.03,485.8
2018-06-04,1004.02,465.53,532.84,489.43
2018-06-05,1004.76,467.9,536.14,489.33
